id,set,label
131808,train,0
131809,train,1
131810,train,1
131811,train,7
131812,train,2
131813,train,4
131814,test,3
131815,test,1
131816,train,3
131817,train,1
131818,train,8
131819,train,8
131820,train,0
131821,train,8
131822,test,3
131823,train,2
131824,train,1
131825,train,0
131826,train,1
131827,train,2
131828,train,9
131829,test,2
131830,train,3
131831,train,1
131832,train,10
131833,train,0
131834,train,0
131835,train,0
131836,train,6
131837,train,0
131838,train,0
131839,train,3
131840,train,6
131841,train,0
131842,train,1
131843,train,1
131844,train,4
131845,test,2
131846,train,0
131847,train,5
131848,test,6
131849,test,0
131850,train,10
131851,train,0
131852,train,4
131853,train,7
131854,train,2
131855,test,0
131856,train,1
131857,train,2
131858,test,2
131859,train,6
131860,test,11
131861,train,10
131862,test,0
131863,train,8
131864,train,0
131865,test,2
131866,train,2
131867,train,0
131868,train,0
131869,test,4
131870,train,2
131871,train,0
131872,train,4
131873,train,0
131874,test,1
131875,train,1
131876,test,9
131877,train,3
131878,train,0
131879,train,1
131880,train,5
131881,train,2
131882,train,0
131883,train,0
131884,train,1
131885,train,1
131886,train,2
131887,train,4
131888,train,6
131889,train,1
131890,test,1
131891,test,6
131892,train,3
131893,train,3
131894,train,9
131895,train,6
131896,train,3
131897,train,1
131898,train,1
131899,train,0
131900,train,1
131901,train,6
131902,train,1
131903,train,2
131904,train,2
131905,train,0
131906,train,11
131907,train,3
131908,train,2
131909,train,12
131910,train,0
131911,train,7
131912,train,0
131913,train,4
131914,train,1
131915,train,11
131916,train,1
131917,test,5
131918,train,0
131919,test,4
131920,train,3
131921,test,2
131922,train,4
131923,train,4
131924,test,5
131925,train,1
131926,train,7
131927,train,1
131928,train,0
131929,test,3
131930,train,0
131931,train,1
131932,train,1
131933,train,7
131934,train,4
131935,train,10
131936,train,1
131937,train,0
131938,train,7
131939,train,5
131940,train,2
131941,train,1
131942,train,4
131943,train,0
131944,train,1
131945,train,5
131946,train,2
131947,train,0
131948,train,8
131949,train,3
131950,test,3
131951,train,1
131952,train,1
131953,train,4
131954,train,5
131955,train,5
131956,train,6
131957,test,3
131958,test,0
131959,train,0
131960,train,6
131961,test,10
131962,train,0
131963,test,8
131964,train,4
131965,train,0
131966,train,12
131967,test,0
131968,train,10
131969,train,2
131970,test,4
131971,train,0
131972,train,0
131973,test,1
131974,train,13
131975,test,10
131976,train,6
131977,train,0
131978,train,8
131979,train,9
131980,test,11
131981,train,2
131982,train,4
131983,train,9
131984,test,1
131985,test,3
131986,train,1
131987,test,5
131988,train,2
131989,test,0
131990,train,1
131991,test,2
131992,train,0
131993,train,3
131994,train,0
131995,train,4
131996,test,1
131997,train,0
131998,train,0
131999,train,3
132000,train,3
132001,train,1
132002,train,6
132003,train,1
132004,train,9
132005,train,0
132006,train,10
132007,train,0
132008,train,2
132009,train,7
132010,train,0
132011,test,5
132012,train,6
132013,train,2
132014,test,6
132015,train,5
132016,train,0
132017,train,0
132018,train,0
132019,train,4
132020,train,6
132021,test,10
132022,test,1
132023,train,3
132024,train,4
132025,train,2
132026,test,4
132027,train,2
132028,train,2
132029,train,3
132030,train,3
132031,test,3
132032,train,0
132033,train,0
132034,train,8
132035,train,3
132036,train,2
132037,train,2
132038,train,5
132039,test,13
132040,test,0
132041,test,3
132042,train,3
132043,test,2
132044,train,3
132045,train,10
132046,train,4
132047,train,3
132048,train,5
132049,train,0
132050,train,0
132051,train,0
132052,train,2
132053,train,0
132054,train,4
132055,train,8
132056,train,8
132057,train,1
132058,test,1
132059,test,3
132060,train,9
132061,train,9
132062,test,7
132063,test,0
132064,train,2
132065,test,7
132066,test,3
132067,test,5
132068,train,2
132069,train,2
132070,train,5
132071,train,0
132072,train,1
132073,train,2
132074,train,7
132075,train,2
132076,train,1
132077,test,9
132078,train,3
132079,test,2
132080,train,1
132081,train,7
132082,train,0
132083,train,1
132084,train,0
132085,train,0
132086,train,4
132087,train,1
132088,test,1
132089,train,0
132090,test,0
132091,train,7
132092,train,4
132093,train,9
132094,train,0
132095,train,5
132096,test,2
132097,test,1
132098,train,0
132099,train,2
132100,train,3
132101,train,2
132102,train,1
132103,test,8
132104,train,2
132105,train,7
132106,train,3
132107,test,1
132108,train,1
132109,train,1
132110,train,3
132111,train,2
132112,train,11
132113,train,1
132114,train,8
132115,train,6
132116,train,9
132117,test,0
132118,train,3
132119,train,4
132120,train,0
132121,train,2
132122,train,0
132123,train,4
132124,train,0
132125,train,0
132126,train,7
132127,train,9
132128,train,0
132129,train,2
132130,test,1
132131,test,5
132132,train,3
132133,train,0
132134,test,5
132135,test,1
132136,test,9
132137,train,2
132138,train,5
132139,train,0
132140,train,0
132141,train,1
132142,train,7
132143,train,5
132144,train,2
132145,train,1
132146,train,11
132147,train,4
132148,test,2
132149,train,5
132150,train,4
132151,train,10
132152,train,2
132153,train,1
132154,train,0
132155,test,1
132156,train,1
132157,train,2
132158,train,0
132159,train,8
132160,train,10
132161,train,5
132162,test,1
132163,train,0
132164,train,7
132165,train,2
132166,train,7
132167,train,5
132168,train,1
132169,train,2
132170,train,5
132171,test,5
132172,train,4
132173,test,3
132174,train,0
132175,train,7
132176,train,9
132177,train,0
132178,train,3
132179,train,3
132180,train,2
132181,train,2
132182,train,2
132183,train,2
132184,train,10
132185,train,0
132186,train,1
132187,train,1
132188,train,0
132189,train,8
132190,train,1
132191,test,7
132192,train,1
132193,train,0
132194,train,5
132195,test,0
132196,train,2
132197,train,6
132198,train,1
132199,train,2
132200,train,3
132201,train,0
132202,train,5
132203,train,5
132204,test,8
132205,train,1
132206,train,2
132207,train,2
132208,test,1
132209,test,0
132210,test,5
132211,test,2
132212,train,1
132213,test,1
132214,train,0
132215,train,1
132216,test,9
132217,train,3
132218,train,1
132219,train,6
132220,train,6
132221,train,0
132222,train,8
132223,train,2
132224,train,3
132225,test,6
132226,test,1
132227,test,1
132228,train,11
132229,test,2
132230,train,7
132231,train,3
132232,train,4
132233,train,2
132234,train,1
132235,train,0
132236,train,8
132237,train,0
132238,train,6
132239,train,4
132240,train,0
132241,train,2
132242,test,0
132243,train,1
132244,test,0
132245,train,0
132246,train,1
132247,train,2
132248,test,0
132249,train,2
132250,train,3
132251,train,0
132252,train,11
132253,test,3
132254,train,9
132255,train,1
132256,train,1
132257,test,1
132258,test,1
132259,test,1
132260,train,6
132261,train,5
132262,train,7
132263,train,2
132264,train,11
132265,train,4
132266,train,4
132267,train,6
132268,train,5
132269,train,3
132270,train,1
132271,train,8
132272,train,8
132273,train,10
132274,test,2
132275,train,1
132276,train,1
132277,train,5
132278,train,2
132279,test,1
132280,train,3
132281,train,0
132282,train,0
132283,train,1
132284,train,0
132285,train,2
132286,test,7
132287,train,4
132288,train,9
132289,train,2
132290,test,2
132291,train,1
132292,train,1
132293,train,1
132294,train,12
132295,test,1
132296,train,1
132297,train,6
132298,train,3
132299,train,3
132300,train,0
132301,test,3
132302,test,1
132303,train,1
132304,train,2
132305,train,1
132306,train,0
132307,test,3
132308,test,3
132309,train,1
132310,test,4
132311,train,0
132312,train,1
132313,test,6
132314,train,2
132315,train,0
132316,train,0
132317,train,5
132318,train,12
132319,test,2
132320,train,2
132321,train,0
132322,train,2
132323,train,1
132324,train,3
132325,test,0
132326,train,1
132327,train,5
132328,train,1
132329,train,0
132330,train,7
132331,train,3
132332,train,10
132333,train,4
132334,train,0
132335,train,1
132336,train,0
132337,train,10
132338,train,0
132339,train,3
132340,train,1
132341,train,0
132342,test,1
132343,test,6
132344,train,2
132345,test,3
132346,train,1
132347,test,3
132348,train,0
132349,train,1
132350,train,3
132351,train,6
132352,train,2
132353,train,3
132354,train,1
132355,train,3
132356,train,6
132357,train,7
132358,train,2
132359,train,0
132360,train,1
132361,train,0
132362,train,1
132363,train,0
132364,train,3
132365,train,4
132366,train,2
132367,test,1
132368,train,3
132369,train,3
132370,train,2
132371,train,2
132372,train,3
132373,test,8
132374,train,3
132375,train,2
132376,train,3
132377,train,0
132378,test,9
132379,train,1
132380,train,5
132381,train,7
132382,train,2
132383,train,0
132384,train,1
132385,train,4
132386,test,0
132387,train,0
132388,train,2
132389,train,7
132390,train,0
132391,train,8
132392,test,0
132393,train,1
132394,test,0
132395,train,0
132396,train,5
132397,train,0
132398,train,0
132399,train,0
132400,train,2
132401,train,8
132402,train,6
132403,train,5
132404,test,0
132405,train,1
132406,test,7
132407,train,8
132408,train,0
132409,train,0
132410,train,0
132411,train,2
132412,train,1
132413,train,3
132414,train,5
132415,train,1
132416,train,8
132417,train,2
132418,train,3
132419,train,1
132420,train,0
132421,test,2
132422,test,12
132423,train,0
132424,test,0
132425,train,3
132426,train,5
132427,train,1
132428,train,7
132429,train,6
132430,test,0
132431,train,0
132432,train,2
132433,test,1
132434,train,6
132435,test,1
132436,train,1
132437,train,7
132438,train,0
132439,train,6
132440,train,1
132441,train,0
132442,train,2
132443,train,0
132444,train,2
132445,train,0
132446,train,0
132447,train,2
132448,train,10
132449,train,3
132450,train,0
132451,train,0
132452,train,1
132453,train,3
132454,train,0
132455,train,5
132456,train,4
132457,train,2
132458,test,2
132459,train,0
132460,train,1
132461,train,2
132462,train,0
132463,train,0
132464,train,9
132465,train,2
132466,train,3
132467,train,0
132468,train,2
132469,train,3
132470,train,0
132471,test,2
132472,train,2
132473,train,3
132474,train,1
132475,test,1
132476,train,6
132477,train,1
132478,train,2
132479,train,4
132480,train,1
132481,train,2
132482,test,6
132483,train,8
132484,train,2
132485,train,1
132486,train,2
132487,train,3
132488,train,5
132489,train,3
132490,train,1
132491,train,6
132492,train,2
132493,train,0
132494,test,13
132495,test,0
132496,train,6
132497,train,1
132498,test,1
132499,test,10
132500,train,1
132501,train,1
132502,train,9
132503,train,6
132504,train,0
132505,train,5
132506,test,0
132507,train,5
132508,train,5
132509,train,2
132510,train,3
132511,train,2
132512,train,0
132513,train,6
132514,train,12
132515,train,5
132516,train,0
132517,test,2
132518,train,0
132519,train,5
132520,train,2
132521,test,0
132522,train,2
132523,train,6
132524,train,0
132525,train,5
132526,train,1
132527,train,3
132528,train,3
132529,train,1
132530,train,3
132531,train,4
132532,test,11
132533,test,1
132534,train,0
132535,train,5
132536,test,1
132537,test,3
132538,train,8
132539,train,1
132540,train,6
132541,train,3
132542,test,3
132543,train,3
132544,train,2
132545,train,2
132546,test,9
132547,train,2
132548,train,0
132549,train,2
132550,train,0
132551,test,0
132552,train,2
132553,train,2
132554,train,8
132555,train,2
132556,train,4
132557,train,5
132558,train,7
132559,train,7
132560,train,1
132561,train,9
132562,test,1
132563,train,13
132564,train,3
132565,train,3
132566,train,0
132567,train,0
132568,train,7
132569,train,0
132570,test,0
132571,test,5
132572,train,12
132573,train,3
132574,train,7
132575,train,2
132576,train,11
132577,train,1
132578,train,10
132579,train,3
132580,train,8
132581,train,1
132582,train,2
132583,train,11
132584,train,2
132585,test,2
132586,train,0
132587,train,2
132588,train,3
132589,train,8
132590,train,1
132591,train,3
132592,train,2
132593,train,1
132594,train,2
132595,train,10
132596,train,2
132597,test,2
132598,train,1
132599,train,0
132600,train,0
132601,test,0
132602,test,0
132603,train,1
132604,train,3
132605,train,0
132606,test,11
132607,train,5
132608,train,0
132609,train,4
132610,train,1
132611,train,1
132612,test,4
132613,train,1
132614,train,4
132615,train,1
132616,train,1
132617,train,5
132618,test,1
132619,train,0
132620,train,9
132621,train,0
132622,train,3
132623,train,1
132624,test,1
132625,test,1
132626,train,9
132627,train,0
132628,test,10
132629,test,5
132630,train,0
132631,test,3
132632,train,5
132633,train,8
132634,train,2
132635,train,3
132636,test,0
132637,test,1
132638,train,12
132639,train,3
132640,train,7
132641,train,8
132642,test,7
132643,train,2
132644,train,5
132645,train,7
132646,train,1
132647,train,4
132648,train,1
132649,test,0
132650,train,2
132651,train,4
132652,test,7
132653,train,0
132654,train,2
132655,train,9
132656,train,3
132657,train,2
132658,train,3
132659,test,1
132660,test,3
132661,train,8
132662,train,1
132663,train,6
132664,train,3
132665,test,0
132666,train,0
132667,test,6
132668,test,0
132669,train,3
132670,train,6
132671,train,2
132672,train,9
132673,train,1
132674,train,2
132675,train,5
132676,test,1
132677,train,4
132678,train,0
132679,train,2
132680,test,0
132681,train,0
132682,train,8
132683,train,3
132684,train,8
132685,train,3
132686,train,0
132687,train,2
132688,train,9
132689,train,5
132690,train,7
132691,train,0
132692,train,0
132693,train,1
132694,train,6
132695,train,9
132696,train,0
132697,train,3
132698,test,3
132699,train,1
132700,train,10
132701,train,11
132702,test,10
132703,train,2
132704,train,0
132705,train,2
132706,train,0
132707,train,1
132708,train,2
132709,train,12
132710,test,5
132711,test,6
132712,train,6
132713,train,2
132714,train,10
132715,train,0
132716,train,1
132717,test,4
132718,train,9
132719,train,8
132720,test,0
132721,train,5
132722,train,1
132723,train,9
132724,train,2
132725,train,2
132726,train,2
132727,train,1
132728,train,8
132729,test,1
132730,train,0
132731,train,2
132732,train,0
132733,train,1
132734,train,0
132735,train,0
132736,train,2
132737,train,2
132738,train,1
132739,test,5
132740,train,1
132741,train,3
132742,test,1
132743,train,3
132744,train,1
132745,train,7
132746,train,0
132747,test,10
132748,test,6
132749,train,6
132750,train,6
132751,train,8
132752,train,11
132753,train,0
132754,train,0
132755,train,3
132756,train,0
132757,test,7
132758,test,0
132759,train,2
132760,train,1
132761,train,0
132762,train,4
132763,test,4
132764,train,2
132765,train,7
132766,train,6
132767,train,2
132768,test,3
132769,train,5
132770,train,1
132771,train,0
132772,train,10
132773,train,9
132774,train,0
132775,train,1
132776,train,5
132777,train,1
132778,train,2
132779,train,1
132780,train,0
132781,train,0
132782,train,0
132783,train,3
132784,train,2
132785,train,1
132786,train,11
132787,test,5
132788,train,12
132789,train,3
132790,train,7
132791,train,6
132792,train,12
132793,train,7
132794,test,4
132795,train,2
132796,test,9
132797,train,0
132798,train,5
132799,train,1
132800,train,0
132801,test,1
132802,train,0
132803,train,0
132804,train,0
132805,train,0
132806,train,5
132807,test,2
132808,train,0
132809,train,8
132810,train,7
132811,train,3
132812,test,2
132813,train,0
132814,train,0
132815,train,2
132816,train,8
132817,test,0
132818,test,3
132819,train,0
132820,train,4
132821,train,0
132822,train,3
132823,train,6
132824,train,2
132825,train,1
132826,test,0
132827,train,7
132828,train,3
132829,train,10
132830,train,0
132831,test,1
132832,train,7
132833,train,0
132834,train,1
132835,train,2
132836,test,0
132837,train,4
132838,train,5
132839,train,0
132840,test,2
